"time_window","gate_dir",vehicle_model[0],vehicle_model[1],vehicle_model[2],vehicle_model[3],vehicle_model[4],vehicle_model[5],vehicle_model[6],vehicle_model[7],has_etc[0],has_etc[1],vehicle_type[0],vehicle_type[1],no_type,total_volume,working_day
"[2016-09-28 17:20:00,2016-09-28 17:40:00)","1","0","101","3","2","5","2","0","0","73","40","95","18","0","113","1"
"[2016-09-28 17:20:00,2016-09-28 17:40:00)","2","0","69","7","2","1","0","0","0","53","26","0","0","79","79","1"
"[2016-09-28 17:20:00,2016-09-28 17:40:00)","3","0","90","23","0","1","0","0","0","78","36","0","0","114","114","1"
"[2016-09-28 17:20:00,2016-09-28 17:40:00)","4","0","64","4","3","0","2","0","0","51","22","65","8","0","73","1"
"[2016-10-01 06:40:00,2016-10-01 07:00:00)","0","254","15","3","0","0","3","0","0","264","11","0","0","275","275","0"
"[2016-10-01 06:40:00,2016-10-01 07:00:00)","1","0","1","0","0","0","1","0","0","1","1","1","1","0","2","0"
"[2016-10-01 06:40:00,2016-10-01 07:00:00)","2","0","13","0","0","0","0","0","0","0","13","0","0","13","13","0"
"[2016-10-01 06:40:00,2016-10-01 07:00:00)","3","60","14","5","2","2","0","0","0","70","13","0","0","83","83","0"
"[2016-10-01 06:40:00,2016-10-01 07:00:00)","4","0","8","1","0","1","3","0","0","7","6","6","7","0","13","0"
"[2016-09-20 05:40:00,2016-09-20 06:00:00)","0","0","8","2","0","0","0","0","0","8","2","0","0","10","10","1"
"[2016-09-20 05:40:00,2016-09-20 06:00:00)","1","0","21","3","3","0","8","0","0","31","4","11","24","0","35","1"
"[2016-09-20 05:40:00,2016-09-20 06:00:00)","2","0","13","8","0","0","0","0","0","17","4","0","0","21","21","1"
"[2016-09-20 05:40:00,2016-09-20 06:00:00)","3","0","13","7","0","0","0","0","0","19","1","0","0","20","20","1"
"[2016-09-20 05:40:00,2016-09-20 06:00:00)","4","0","12","4","0","0","2","0","0","15","3","6","12","0","18","1"
"[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","0","8","1","1","0","0","0","0","9","1","0","0","10","10","0"
"[2016-10-15 00:40:00,2016-10-15 01:00:00)","1","0","39","4","8","7","1","0","1","43","17","48","12","0","60","0"
"[2016-10-15 00:40:00,2016-10-15 01:00:00)","2","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0"
"[2016-10-15 00:40:00,2016-10-15 01:00:00)","3","0","15","0","0","0","0","0","1","16","0","0","0","16","16","0"
"[2016-10-15 00:40:00,2016-10-15 01:00:00)","4","0","75","3","3","1","1","0","0","56","27","76","7","0","83","0"
"[2016-10-04 16:00:00,2016-10-04 16:20:00)","0","177","17","3","0","0","2","0","0","189","10","0","0","199","199","1"
"[2016-10-04 16:00:00,2016-10-04 16:20:00)","1","0","15","2","3","2","3","0","0","11","14","15","10","0","25","1"
"[2016-10-04 16:00:00,2016-10-04 16:20:00)","2","0","17","0","2","0","0","0","0","0","19","0","0","19","19","1"
"[2016-10-04 16:00:00,2016-10-04 16:20:00)","3","103","21","4","0","4","1","0","0","118","15","0","0","133","133","1"
"[2016-10-04 16:00:00,2016-10-04 16:20:00)","4","0","13","2","1","0","0","0","0","6","10","11","5","0","16","1"
"[2016-09-20 11:00:00,2016-09-20 11:20:00)","0","0","53","2","0","2","0","0","0","41","16","0","0","57","57","1"
"[2016-09-20 11:00:00,2016-09-20 11:20:00)","1","0","74","9","3","3","1","0","0","67","23","66","24","0","90","1"
"[2016-09-20 11:00:00,2016-09-20 11:20:00)","2","0","50","13","0","0","0","0","0","51","12","0","0","63","63","1"
"[2016-09-20 11:00:00,2016-09-20 11:20:00)","3","0","99","20","0","1","0","0","0","94","26","0","0","120","120","1"
"[2016-09-20 11:00:00,2016-09-20 11:20:00)","4","0","74","1","1","2","1","0","0","55","24","69","10","0","79","1"
"[2016-09-28 22:20:00,2016-09-28 22:40:00)","0","0","8","1","0","0","0","0","0","8","1","0","0","9","9","1"
"[2016-09-28 22:20:00,2016-09-28 22:40:00)","1","0","18","3","0","0","1","0","0","19","3","17","5","0","22","1"
"[2016-09-28 22:20:00,2016-09-28 22:40:00)","2","0","10","2","0","0","0","0","0","9","3","0","0","12","12","1"
"[2016-09-28 22:20:00,2016-09-28 22:40:00)","3","0","14","3","0","0","0","0","0","11","6","0","0","17","17","1"
"[2016-09-28 22:20:00,2016-09-28 22:40:00)","4","0","22","1","0","0","0","0","1","15","9","21","3","0","24","1"
"[2016-10-16 21:20:00,2016-10-16 21:40:00)","0","0","28","2","0","0","0","0","0","20","10","0","0","30","30","0"
"[2016-10-16 21:20:00,2016-10-16 21:40:00)","1","0","36","4","0","0","5","0","0","37","8","36","9","0","45","0"
"[2016-10-16 21:20:00,2016-10-16 21:40:00)","2","0","20","3","0","0","0","0","0","16","7","0","0","23","23","0"
"[2016-10-16 21:20:00,2016-10-16 21:40:00)","3","0","27","12","0","0","0","0","0","32","7","0","0","39","39","0"
"[2016-10-16 21:20:00,2016-10-16 21:40:00)","4","0","39","1","0","0","1","0","0","28","13","39","2","0","41","0"
"[2016-10-12 03:40:00,2016-10-12 04:00:00)","0","0","3","3","3","0","2","0","0","11","0","0","0","11","11","1"
"[2016-10-12 03:40:00,2016-10-12 04:00:00)","1","0","16","0","0","0","2","0","0","17","1","7","11","0","18","1"
"[2016-10-12 03:40:00,2016-10-12 04:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-12 03:40:00,2016-10-12 04:00:00)","3","0","7","1","1","0","1","0","0","9","1","0","0","10","10","1"
"[2016-10-12 03:40:00,2016-10-12 04:00:00)","4","0","3","0","0","0","1","0","0","4","0","2","2","0","4","1"
"[2016-10-12 04:40:00,2016-10-12 05:00:00)","0","0","3","2","0","0","5","0","0","10","0","0","0","10","10","1"
"[2016-10-12 04:40:00,2016-10-12 05:00:00)","1","0","18","1","0","0","4","0","0","22","1","6","17","0","23","1"
"[2016-10-12 04:40:00,2016-10-12 05:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-12 04:40:00,2016-10-12 05:00:00)","3","0","9","2","1","0","2","0","0","14","0","0","0","14","14","1"
"[2016-10-12 04:40:00,2016-10-12 05:00:00)","4","0","3","1","0","0","1","0","0","5","0","1","4","0","5","1"
"[2016-10-13 07:40:00,2016-10-13 08:00:00)","0","0","46","3","0","0","0","0","0","37","12","0","0","49","49","1"
"[2016-10-13 07:40:00,2016-10-13 08:00:00)","1","0","94","7","1","1","2","0","0","73","32","89","16","0","105","1"
"[2016-10-13 07:40:00,2016-10-13 08:00:00)","2","0","131","14","0","0","0","0","0","97","48","0","0","145","145","1"
"[2016-10-13 07:40:00,2016-10-13 08:00:00)","3","0","131","11","0","3","0","0","0","90","55","0","0","145","145","1"
"[2016-10-13 07:40:00,2016-10-13 08:00:00)","4","0","79","4","2","1","1","0","0","64","23","73","14","0","87","1"
"[2016-10-12 18:40:00,2016-10-12 19:00:00)","0","0","19","2","0","0","0","0","0","15","6","0","0","21","21","1"
"[2016-10-12 18:40:00,2016-10-12 19:00:00)","1","0","54","6","0","2","4","0","0","52","14","51","15","0","66","1"
"[2016-10-12 18:40:00,2016-10-12 19:00:00)","2","0","47","7","0","1","0","0","0","40","15","0","0","55","55","1"
"[2016-10-12 18:40:00,2016-10-12 19:00:00)","3","1","37","9","0","3","0","0","0","38","12","0","0","50","50","1"
"[2016-10-12 18:40:00,2016-10-12 19:00:00)","4","0","87","4","4","3","1","0","0","59","40","91","8","0","99","1"
"[2016-10-16 00:00:00,2016-10-16 00:20:00)","0","0","7","0","1","0","2","0","0","8","2","0","0","10","10","0"
"[2016-10-16 00:00:00,2016-10-16 00:20:00)","1","0","88","10","3","4","2","0","0","84","23","80","27","0","107","0"
"[2016-10-16 00:00:00,2016-10-16 00:20:00)","2","0","2","0","0","0","0","0","0","0","2","0","0","2","2","0"
"[2016-10-16 00:00:00,2016-10-16 00:20:00)","3","0","16","4","0","0","4","0","0","21","3","0","0","24","24","0"
"[2016-10-16 00:00:00,2016-10-16 00:20:00)","4","0","122","5","5","1","1","0","1","101","34","120","15","0","135","0"
"[2016-10-10 04:40:00,2016-10-10 05:00:00)","0","0","3","2","0","0","2","0","0","7","0","0","0","7","7","1"
"[2016-10-10 04:40:00,2016-10-10 05:00:00)","1","0","18","1","3","0","4","0","0","24","2","9","17","0","26","1"
"[2016-10-10 04:40:00,2016-10-10 05:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-10 04:40:00,2016-10-10 05:00:00)","3","0","5","4","1","0","1","0","0","10","1","0","0","11","11","1"
"[2016-10-10 04:40:00,2016-10-10 05:00:00)","4","0","3","3","2","0","1","0","0","9","0","2","7","0","9","1"
"[2016-10-15 04:00:00,2016-10-15 04:20:00)","0","0","4","4","0","0","1","0","0","8","1","0","0","9","9","0"
"[2016-10-15 04:00:00,2016-10-15 04:20:00)","1","0","13","0","0","0","0","0","0","10","3","7","6","0","13","0"
"[2016-10-15 04:00:00,2016-10-15 04:20:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"[2016-10-15 04:00:00,2016-10-15 04:20:00)","3","0","10","1","0","0","3","0","0","13","1","0","0","14","14","0"
"[2016-10-15 04:00:00,2016-10-15 04:20:00)","4","0","3","0","0","0","2","0","0","5","0","2","3","0","5","0"
"[2016-09-19 13:40:00,2016-09-19 14:00:00)","0","0","51","2","0","0","0","0","0","36","17","0","0","53","53","1"
"[2016-09-19 13:40:00,2016-09-19 14:00:00)","1","0","88","10","2","2","4","0","0","79","27","79","27","0","106","1"
"[2016-09-19 13:40:00,2016-09-19 14:00:00)","2","0","52","13","1","0","0","0","1","47","20","0","0","67","67","1"
"[2016-09-19 13:40:00,2016-09-19 14:00:00)","3","0","104","26","0","1","0","0","0","104","27","0","0","131","131","1"
"[2016-09-19 13:40:00,2016-09-19 14:00:00)","4","0","94","3","1","1","1","0","0","76","24","81","19","0","100","1"
"[2016-10-01 05:00:00,2016-10-01 05:20:00)","0","132","7","3","0","0","0","0","0","139","3","0","0","142","142","0"
"[2016-10-01 05:00:00,2016-10-01 05:20:00)","1","0","2","1","1","0","1","0","0","5","0","0","5","0","5","0"
"[2016-10-01 05:00:00,2016-10-01 05:20:00)","2","0","3","0","0","0","0","0","0","0","3","0","0","3","3","0"
"[2016-10-01 05:00:00,2016-10-01 05:20:00)","3","36","5","3","2","1","2","0","0","45","4","0","0","49","49","0"
"[2016-10-01 05:00:00,2016-10-01 05:20:00)","4","0","2","3","0","0","3","0","0","7","1","1","7","0","8","0"
"[2016-10-08 05:40:00,2016-10-08 06:00:00)","0","0","6","1","0","0","0","0","0","6","1","0","0","7","7","0"
"[2016-10-08 05:40:00,2016-10-08 06:00:00)","1","0","17","2","3","0","1","0","0","20","3","6","17","0","23","0"
"[2016-10-08 05:40:00,2016-10-08 06:00:00)","2","0","5","4","0","0","0","0","0","8","1","0","0","9","9","0"
"[2016-10-08 05:40:00,2016-10-08 06:00:00)","3","0","11","6","0","0","0","0","0","14","3","0","0","17","17","0"
"[2016-10-08 05:40:00,2016-10-08 06:00:00)","4","0","10","2","2","0","3","0","0","16","1","7","10","0","17","0"
"[2016-10-17 22:20:00,2016-10-17 22:40:00)","0","0","7","3","0","0","0","0","0","7","3","0","0","10","10","1"
"[2016-10-17 22:20:00,2016-10-17 22:40:00)","1","0","15","2","1","0","0","0","0","16","2","13","5","0","18","1"
"[2016-10-17 22:20:00,2016-10-17 22:40:00)","2","0","15","6","0","0","0","0","0","17","4","0","0","21","21","1"
"[2016-10-17 22:20:00,2016-10-17 22:40:00)","3","0","20","0","0","0","0","0","0","15","5","0","0","20","20","1"
"[2016-10-17 22:20:00,2016-10-17 22:40:00)","4","0","16","1","0","0","1","0","0","13","5","15","3","0","18","1"
"[2016-10-15 17:00:00,2016-10-15 17:20:00)","0","0","63","3","0","0","0","0","0","50","16","0","0","66","66","0"
"[2016-10-15 17:00:00,2016-10-15 17:20:00)","1","0","78","3","0","0","4","0","0","58","27","72","13","0","85","0"
"[2016-10-15 17:00:00,2016-10-15 17:20:00)","2","0","68","4","0","0","0","0","0","59","13","0","0","72","72","0"
"[2016-10-15 17:00:00,2016-10-15 17:20:00)","3","0","89","15","0","1","0","0","0","73","32","0","0","105","105","0"
"[2016-10-15 17:00:00,2016-10-15 17:20:00)","4","0","99","0","1","0","4","0","0","88","16","95","9","0","104","0"
"[2016-10-03 15:20:00,2016-10-03 15:40:00)","0","164","16","1","0","0","0","0","0","174","7","0","0","181","181","1"
"[2016-10-03 15:20:00,2016-10-03 15:40:00)","1","0","11","2","0","2","1","0","1","10","7","7","10","0","17","1"
"[2016-10-03 15:20:00,2016-10-03 15:40:00)","2","0","8","0","0","0","0","0","0","0","8","0","0","8","8","1"
"[2016-10-03 15:20:00,2016-10-03 15:40:00)","3","90","12","3","0","2","1","0","1","100","9","0","0","109","109","1"
"[2016-10-03 15:20:00,2016-10-03 15:40:00)","4","0","27","6","0","2","2","0","0","16","21","24","13","0","37","1"
"[2016-10-05 05:20:00,2016-10-05 05:40:00)","0","11","5","4","0","1","2","0","0","22","1","0","0","23","23","1"
"[2016-10-05 05:20:00,2016-10-05 05:40:00)","1","0","14","2","2","0","0","0","0","17","1","1","17","0","18","1"
"[2016-10-05 05:20:00,2016-10-05 05:40:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-05 05:20:00,2016-10-05 05:40:00)","3","10","2","2","1","0","1","0","0","15","1","0","0","16","16","1"
"[2016-10-05 05:20:00,2016-10-05 05:40:00)","4","0","1","0","2","0","2","0","0","5","0","0","5","0","5","1"
"[2016-10-07 22:40:00,2016-10-07 23:00:00)","0","0","26","0","0","0","2","0","0","26","2","0","0","28","28","1"
"[2016-10-07 22:40:00,2016-10-07 23:00:00)","1","0","2","3","1","0","1","0","0","6","1","1","6","0","7","1"
"[2016-10-07 22:40:00,2016-10-07 23:00:00)","2","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1"
"[2016-10-07 22:40:00,2016-10-07 23:00:00)","3","0","34","0","0","3","1","0","0","33","5","0","0","38","38","1"
"[2016-10-07 22:40:00,2016-10-07 23:00:00)","4","0","3","0","1","0","1","0","0","4","1","1","4","0","5","1"
"[2016-09-24 21:00:00,2016-09-24 21:20:00)","0","0","20","3","0","0","0","0","0","14","9","0","0","23","23","0"
"[2016-09-24 21:00:00,2016-09-24 21:20:00)","1","0","20","2","0","1","3","0","0","20","6","19","7","0","26","0"
"[2016-09-24 21:00:00,2016-09-24 21:20:00)","2","0","22","4","1","0","0","0","0","21","6","0","0","27","27","0"
"[2016-09-24 21:00:00,2016-09-24 21:20:00)","3","0","44","12","0","0","0","0","0","43","13","0","0","56","56","0"
"[2016-09-24 21:00:00,2016-09-24 21:20:00)","4","0","36","1","0","0","2","0","0","30","9","33","6","0","39","0"
"[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","0","50","6","1","0","0","0","1","44","14","0","0","58","58","1"
"[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","0","79","12","2","1","3","0","0","76","21","61","36","0","97","1"
"[2016-09-27 10:40:00,2016-09-27 11:00:00)","2","0","41","15","0","0","0","0","0","47","9","0","0","56","56","1"
"[2016-09-27 10:40:00,2016-09-27 11:00:00)","3","0","76","21","2","0","0","0","0","72","27","0","0","99","99","1"
"[2016-09-27 10:40:00,2016-09-27 11:00:00)","4","0","78","3","3","1","3","0","0","72","16","70","18","0","88","1"
"[2016-10-15 03:40:00,2016-10-15 04:00:00)","0","0","4","2","0","0","3","0","0","7","2","0","0","9","9","0"
"[2016-10-15 03:40:00,2016-10-15 04:00:00)","1","0","15","0","0","0","1","0","0","16","0","6","10","0","16","0"
"[2016-10-15 03:40:00,2016-10-15 04:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"[2016-10-15 03:40:00,2016-10-15 04:00:00)","3","0","9","0","1","0","2","0","0","11","1","0","0","12","12","0"
"[2016-10-15 03:40:00,2016-10-15 04:00:00)","4","0","2","0","1","0","1","0","0","3","1","1","3","0","4","0"
"[2016-10-04 05:00:00,2016-10-04 05:20:00)","0","12","3","3","0","0","0","0","0","18","0","0","0","18","18","1"
"[2016-10-04 05:00:00,2016-10-04 05:20:00)","1","0","8","3","0","0","2","0","0","13","0","0","13","0","13","1"
"[2016-10-04 05:00:00,2016-10-04 05:20:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-04 05:00:00,2016-10-04 05:20:00)","3","7","2","2","0","0","1","0","0","12","0","0","0","12","12","1"
"[2016-10-04 05:00:00,2016-10-04 05:20:00)","4","0","3","2","2","0","1","0","0","8","0","0","8","0","8","1"
"[2016-09-19 12:20:00,2016-09-19 12:40:00)","0","0","40","2","2","0","0","0","0","30","14","0","0","44","44","1"
"[2016-09-19 12:20:00,2016-09-19 12:40:00)","1","0","61","6","0","0","3","0","0","56","14","45","25","0","70","1"
"[2016-09-19 12:20:00,2016-09-19 12:40:00)","2","0","52","14","0","0","0","0","0","48","18","0","0","66","66","1"
"[2016-09-19 12:20:00,2016-09-19 12:40:00)","3","0","66","24","0","1","0","0","0","72","19","0","0","91","91","1"
"[2016-09-19 12:20:00,2016-09-19 12:40:00)","4","0","75","3","1","1","6","0","0","66","20","66","20","0","86","1"
"[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","0","41","2","1","0","0","0","0","30","14","0","0","44","44","1"
"[2016-10-14 17:00:00,2016-10-14 17:20:00)","1","0","111","4","4","2","1","0","0","87","35","107","15","0","122","1"
"[2016-10-14 17:00:00,2016-10-14 17:20:00)","2","0","80","3","0","0","0","0","0","58","25","0","0","83","83","1"
"[2016-10-14 17:00:00,2016-10-14 17:20:00)","3","0","128","15","0","3","0","0","0","100","46","0","0","146","146","1"
"[2016-10-14 17:00:00,2016-10-14 17:20:00)","4","0","103","6","3","0","0","0","0","82","30","104","8","0","112","1"
"[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","99","11","5","1","0","6","0","0","119","3","0","0","122","122","1"
"[2016-10-07 11:20:00,2016-10-07 11:40:00)","1","0","11","8","0","0","0","0","0","15","4","5","14","0","19","1"
"[2016-10-07 11:20:00,2016-10-07 11:40:00)","2","0","7","0","1","0","0","0","0","0","8","0","0","8","8","1"
"[2016-10-07 11:20:00,2016-10-07 11:40:00)","3","76","20","6","1","0","3","0","0","97","9","0","0","106","106","1"
"[2016-10-07 11:20:00,2016-10-07 11:40:00)","4","0","11","4","3","2","0","0","0","10","10","10","10","0","20","1"
"[2016-09-20 07:20:00,2016-09-20 07:40:00)","0","0","28","2","0","0","0","0","0","23","7","0","0","30","30","1"
"[2016-09-20 07:20:00,2016-09-20 07:40:00)","1","0","112","5","5","1","2","0","1","94","32","100","26","0","126","1"
"[2016-09-20 07:20:00,2016-09-20 07:40:00)","2","0","78","7","1","0","0","0","0","52","34","0","0","86","86","1"
"[2016-09-20 07:20:00,2016-09-20 07:40:00)","3","0","120","18","1","2","0","0","0","93","48","0","0","141","141","1"
"[2016-09-20 07:20:00,2016-09-20 07:40:00)","4","0","88","3","0","4","2","0","0","70","27","89","8","0","97","1"
"[2016-10-12 08:20:00,2016-10-12 08:40:00)","0","0","50","2","0","2","0","0","0","39","15","0","0","54","54","1"
"[2016-10-12 08:20:00,2016-10-12 08:40:00)","1","0","97","4","3","2","3","0","2","87","24","91","20","0","111","1"
"[2016-10-12 08:20:00,2016-10-12 08:40:00)","2","0","111","12","1","0","0","0","0","90","34","0","0","124","124","1"
"[2016-10-12 08:20:00,2016-10-12 08:40:00)","3","0","140","6","0","0","0","0","0","103","43","0","0","146","146","1"
"[2016-10-12 08:20:00,2016-10-12 08:40:00)","4","0","108","5","0","0","1","0","0","76","38","97","17","0","114","1"
"[2016-09-21 10:20:00,2016-09-21 10:40:00)","0","0","51","5","1","0","0","0","0","46","11","0","0","57","57","1"
"[2016-09-21 10:20:00,2016-09-21 10:40:00)","1","0","77","10","2","2","6","0","1","82","16","70","28","0","98","1"
"[2016-09-21 10:20:00,2016-09-21 10:40:00)","2","0","58","9","0","0","0","0","0","57","10","0","0","67","67","1"
"[2016-09-21 10:20:00,2016-09-21 10:40:00)","3","4","85","24","1","1","0","0","0","92","23","0","0","115","115","1"
"[2016-09-21 10:20:00,2016-09-21 10:40:00)","4","0","78","6","1","1","1","0","0","66","21","66","21","0","87","1"
"[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","0","46","5","1","0","0","0","0","36","16","0","0","52","52","1"
"[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","0","85","5","2","1","1","0","0","68","26","76","18","0","94","1"
"[2016-09-27 17:00:00,2016-09-27 17:20:00)","2","0","41","52","0","0","0","0","0","72","21","0","0","93","93","1"
"[2016-09-27 17:00:00,2016-09-27 17:20:00)","3","0","112","24","1","1","0","0","0","107","31","0","0","138","138","1"
"[2016-09-27 17:00:00,2016-09-27 17:20:00)","4","0","74","0","0","1","1","0","0","51","25","69","7","0","76","1"
"[2016-09-28 10:00:00,2016-09-28 10:20:00)","0","0","102","6","1","0","0","0","0","94","15","0","0","109","109","1"
"[2016-09-28 10:00:00,2016-09-28 10:20:00)","1","0","53","15","2","5","3","0","0","61","17","48","30","0","78","1"
"[2016-09-28 10:00:00,2016-09-28 10:20:00)","2","0","19","0","0","0","0","0","0","0","19","0","0","19","19","1"
"[2016-09-28 10:00:00,2016-09-28 10:20:00)","3","0","82","16","1","1","0","0","0","80","20","0","0","100","100","1"
"[2016-09-28 10:00:00,2016-09-28 10:20:00)","4","0","69","3","0","0","1","0","1","59","15","61","13","0","74","1"
"[2016-09-23 08:00:00,2016-09-23 08:20:00)","0","0","44","3","2","0","0","0","0","33","16","0","0","49","49","1"
"[2016-09-23 08:00:00,2016-09-23 08:20:00)","1","0","98","7","1","2","2","0","0","74","36","94","16","0","110","1"
"[2016-09-23 08:00:00,2016-09-23 08:20:00)","2","0","101","10","0","1","0","0","0","77","35","0","0","112","112","1"
