tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume
1.0,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",0.0,43.0,2016-10-09 12:40:00,2016-10-09,12:40:00,7,0,0,0,0,0,0,1,1,10,9,12,40,38,2371,150,50,63,2,21,0,36,3,0,0,0,0,0,32,7,1,39,0,31,2,0,1,0,0,0,25,9,1,34,43
1.0,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",1.0,94.0,2016-10-09 12:40:00,2016-10-09,12:40:00,7,0,0,0,0,0,0,1,1,10,9,12,40,38,2371,150,50,63,2,21,0,71,8,3,3,2,0,0,67,20,1,87,0,78,8,5,6,2,0,1,82,18,1,100,94
1.0,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",0.0,39.0,2016-10-09 13:00:00,2016-10-09,13:00:00,7,0,0,0,0,0,0,1,1,10,9,13,0,39,2371,150,50,63,2,21,0,29,8,1,0,0,0,0,31,7,1,38,0,23,2,0,0,0,0,0,20,5,1,25,39
1.0,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",1.0,104.0,2016-10-09 13:00:00,2016-10-09,13:00:00,7,0,0,0,0,0,0,1,1,10,9,13,0,39,2371,150,50,63,2,21,0,57,10,3,1,1,0,0,55,17,1,72,0,73,9,0,2,6,0,1,70,21,1,91,104
3.0,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",0.0,104.0,2016-10-09 13:00:00,2016-10-09,13:00:00,7,0,0,0,0,0,0,1,1,10,9,13,0,39,2535,162,54,63,3,21,0,97,17,0,2,0,0,0,82,34,1,116,0,51,19,0,1,0,0,0,54,17,1,71,104
3.0,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",1.0,112.0,2016-10-09 13:00:00,2016-10-09,13:00:00,7,0,0,0,0,0,0,1,1,10,9,13,0,39,2535,162,54,63,3,21,0,58,3,2,0,0,0,0,50,13,1,63,0,73,3,2,0,6,0,0,71,13,1,84,112
2.0,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",0.0,66.0,2016-10-09 13:00:00,2016-10-09,13:00:00,7,0,0,0,0,0,0,1,1,10,9,13,0,39,384,42,14,18,1,6,0,50,14,0,0,0,0,0,50,14,1,64,1,28,7,0,0,0,0,0,29,7,1,36,66
1.0,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",0.0,46.0,2016-10-09 13:20:00,2016-10-09,13:20:00,7,0,0,0,0,0,0,1,1,10,9,13,20,40,2371,150,50,63,2,21,0,22,6,0,0,0,0,0,24,4,1,28,0,24,4,0,0,0,0,0,21,7,1,28,46
1.0,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",1.0,104.0,2016-10-09 13:20:00,2016-10-09,13:20:00,7,0,0,0,0,0,0,1,1,10,9,13,20,40,2371,150,50,63,2,21,0,49,5,3,1,6,0,0,52,12,1,64,0,63,6,0,3,5,0,0,61,16,1,77,104
3.0,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",0.0,84.0,2016-10-09 13:20:00,2016-10-09,13:20:00,7,0,0,0,0,0,0,1,1,10,9,13,20,40,2535,162,54,63,3,21,0,83,16,0,1,0,0,0,81,19,1,100,0,66,19,0,2,0,0,0,66,21,1,87,84
3.0,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",1.0,95.0,2016-10-09 13:20:00,2016-10-09,13:20:00,7,0,0,0,0,0,0,1,1,10,9,13,20,40,2535,162,54,63,3,21,0,71,2,1,0,5,0,0,58,21,1,79,0,68,2,1,0,0,0,0,54,17,1,71,95
2.0,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",0.0,61.0,2016-10-09 13:20:00,2016-10-09,13:20:00,7,0,0,0,0,0,0,1,1,10,9,13,20,40,384,42,14,18,1,6,0,44,8,0,0,0,0,0,42,10,1,52,0,39,14,0,0,0,0,0,38,15,1,53,61
2.0,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",0.0,48.0,2016-10-09 13:40:00,2016-10-09,13:40:00,7,0,0,0,0,0,0,1,1,10,9,13,40,41,384,42,14,18,1,6,0,51,10,0,0,0,0,0,46,15,1,61,0,34,7,0,0,0,0,0,35,6,1,41,48
3.0,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",0.0,109.0,2016-10-09 13:40:00,2016-10-09,13:40:00,7,0,0,0,0,0,0,1,1,10,9,13,40,41,2535,162,54,63,3,21,0,58,15,0,1,0,0,0,57,17,1,74,0,73,24,0,1,0,0,0,82,16,1,98,109
3.0,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",1.0,109.0,2016-10-09 13:40:00,2016-10-09,13:40:00,7,0,0,0,0,0,0,1,1,10,9,13,40,41,2535,162,54,63,3,21,0,73,2,4,0,2,0,0,62,19,1,81,0,68,4,4,0,0,0,0,60,16,1,76,109
1.0,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",0.0,32.0,2016-10-09 13:40:00,2016-10-09,13:40:00,7,0,0,0,0,0,0,1,1,10,9,13,40,41,2371,150,50,63,2,21,0,23,3,0,0,0,0,0,19,7,1,26,0,21,3,0,0,0,0,0,21,3,1,24,32
1.0,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",1.0,122.0,2016-10-09 13:40:00,2016-10-09,13:40:00,7,0,0,0,0,0,0,1,1,10,9,13,40,41,2371,150,50,63,2,21,0,71,11,3,1,2,0,0,69,19,1,88,0,50,8,0,3,5,0,0,53,13,1,66,122
2.0,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",0.0,64.0,2016-10-09 14:00:00,2016-10-09,14:00:00,7,0,0,0,0,0,0,1,1,10,9,14,0,42,384,42,14,18,1,6,0,58,6,0,1,0,0,0,52,13,1,65,0,43,9,0,1,0,0,0,44,9,1,53,64
1.0,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",0.0,48.0,2016-10-09 14:00:00,2016-10-09,14:00:00,7,0,0,0,0,0,0,1,1,10,9,14,0,42,2371,150,50,63,2,21,0,36,3,0,0,0,0,0,31,8,1,39,0,38,3,1,0,0,0,0,36,6,1,42,48
1.0,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",1.0,96.0,2016-10-09 14:00:00,2016-10-09,14:00:00,7,0,0,0,0,0,0,1,1,10,9,14,0,42,2371,150,50,63,2,21,0,77,7,4,1,0,0,0,71,18,1,89,0,65,10,1,1,1,0,0,57,21,1,78,96
3.0,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",0.0,106.0,2016-10-09 14:00:00,2016-10-09,14:00:00,7,0,0,0,0,0,0,1,1,10,9,14,0,42,2535,162,54,63,3,21,0,70,13,0,0,0,0,0,61,22,1,83,0,64,19,0,0,0,0,0,71,12,1,83,106
3.0,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",1.0,120.0,2016-10-09 14:00:00,2016-10-09,14:00:00,7,0,0,0,0,0,0,1,1,10,9,14,0,42,2535,162,54,63,3,21,0,75,4,4,0,0,0,0,64,19,1,83,0,58,5,1,1,1,0,0,51,15,1,66,120
1.0,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",0.0,36.0,2016-10-09 14:20:00,2016-10-09,14:20:00,7,0,0,0,0,0,0,1,1,10,9,14,20,43,2371,150,50,63,2,21,0,30,1,1,1,0,0,0,24,9,1,33,0,34,1,1,0,0,0,0,28,8,1,36,36
1.0,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",1.0,105.0,2016-10-09 14:20:00,2016-10-09,14:20:00,7,0,0,0,0,0,0,1,1,10,9,14,20,43,2371,150,50,63,2,21,0,67,11,4,3,1,0,0,71,15,1,86,0,64,7,0,3,2,0,0,53,23,1,76,105
2.0,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",0.0,54.0,2016-10-09 14:20:00,2016-10-09,14:20:00,7,0,0,0,0,0,0,1,1,10,9,14,20,43,384,42,14,18,1,6,0,58,9,0,1,0,0,0,45,23,1,68,0,44,9,0,0,0,0,0,48,5,1,53,54
3.0,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",0.0,92.0,2016-10-09 14:20:00,2016-10-09,14:20:00,7,0,0,0,0,0,0,1,1,10,9,14,20,43,2535,162,54,63,3,21,0,67,16,0,3,0,0,0,65,21,1,86,0,59,22,0,2,0,0,0,62,21,1,83,92
3.0,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",1.0,119.0,2016-10-09 14:20:00,2016-10-09,14:20:00,7,0,0,0,0,0,0,1,1,10,9,14,20,43,2535,162,54,63,3,21,0,73,4,3,0,1,0,0,59,22,1,81,0,73,5,1,0,0,0,1,60,20,1,80,119
3.0,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",0.0,111.0,2016-10-09 14:40:00,2016-10-09,14:40:00,7,0,0,0,0,0,0,1,1,10,9,14,40,44,2535,162,54,63,3,21,0,87,18,0,1,0,0,0,81,25,1,106,0,62,28,0,1,0,0,0,69,22,1,91,111
3.0,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",1.0,81.0,2016-10-09 14:40:00,2016-10-09,14:40:00,7,0,0,0,0,0,0,1,1,10,9,14,40,44,2535,162,54,63,3,21,0,77,5,3,0,3,0,0,70,18,1,88,0,81,6,0,0,1,0,0,68,20,1,88,81
1.0,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",0.0,54.0,2016-10-09 14:40:00,2016-10-09,14:40:00,7,0,0,0,0,0,0,1,1,10,9,14,40,44,2371,150,50,63,2,21,0,43,0,0,0,0,0,0,34,9,1,43,0,36,4,0,1,0,0,0,32,9,1,41,54
1.0,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",1.0,92.0,2016-10-09 14:40:00,2016-10-09,14:40:00,7,0,0,0,0,0,0,1,1,10,9,14,40,44,2371,150,50,63,2,21,0,75,11,2,2,4,0,0,63,31,1,94,0,71,13,0,2,3,0,0,67,22,1,89,92
2.0,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",0.0,65.0,2016-10-09 14:40:00,2016-10-09,14:40:00,7,0,0,0,0,0,0,1,1,10,9,14,40,44,384,42,14,18,1,6,0,55,8,0,0,0,0,0,53,10,1,63,0,51,12,0,0,0,0,0,44,19,1,63,65
2.0,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",0.0,74.0,2016-10-09 15:00:00,2016-10-09,15:00:00,7,0,0,0,0,0,0,1,1,10,9,15,0,45,384,42,14,18,1,6,0,64,2,0,0,0,0,0,48,18,1,66,0,64,14,1,0,0,0,0,64,15,1,79,74
1.0,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",0.0,49.0,2016-10-09 15:00:00,2016-10-09,15:00:00,7,0,0,0,0,0,0,1,1,10,9,15,0,45,2371,150,50,63,2,21,0,38,0,1,0,0,0,0,21,18,1,39,0,44,0,2,0,0,0,0,32,14,1,46,49
1.0,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",1.0,84.0,2016-10-09 15:00:00,2016-10-09,15:00:00,7,0,0,0,0,0,0,1,1,10,9,15,0,45,2371,150,50,63,2,21,0,92,7,1,1,3,0,0,78,26,1,104,0,86,7,0,2,1,0,0,73,23,1,96,84
3.0,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",0.0,104.0,2016-10-09 15:00:00,2016-10-09,15:00:00,7,0,0,0,0,0,0,1,1,10,9,15,0,45,2535,162,54,63,3,21,0,79,23,1,1,0,0,0,80,24,1,104,0,76,20,0,1,0,0,0,81,16,1,97,104
3.0,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",1.0,97.0,2016-10-09 15:00:00,2016-10-09,15:00:00,7,0,0,0,0,0,0,1,1,10,9,15,0,45,2535,162,54,63,3,21,0,103,5,1,1,2,0,0,74,38,1,112,0,89,7,3,1,1,0,0,74,27,1,101,97
1.0,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",0.0,40.0,2016-10-09 15:20:00,2016-10-09,15:20:00,7,0,0,0,0,0,0,1,1,10,9,15,20,46,2371,150,50,63,2,21,0,44,2,0,0,0,0,0,37,9,1,46,0,39,3,1,0,0,0,0,33,10,1,43,40
1.0,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",1.0,90.0,2016-10-09 15:20:00,2016-10-09,15:20:00,7,0,0,0,0,0,0,1,1,10,9,15,20,46,2371,150,50,63,2,21,0,89,10,1,2,2,0,0,79,25,1,104,0,75,1,0,1,2,0,1,63,17,1,80,90
2.0,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",0.0,61.0,2016-10-09 15:20:00,2016-10-09,15:20:00,7,0,0,0,0,0,0,1,1,10,9,15,20,46,384,42,14,18,1,6,0,53,6,2,0,0,0,0,47,14,1,61,0,55,12,4,0,0,0,0,56,15,1,71,61
3.0,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",0.0,119.0,2016-10-09 15:20:00,2016-10-09,15:20:00,7,0,0,0,0,0,0,1,1,10,9,15,20,46,2535,162,54,63,3,21,0,68,14,0,2,0,0,0,63,21,1,84,0,86,16,0,2,0,0,0,77,27,1,104,119
3.0,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",1.0,95.0,2016-10-09 15:20:00,2016-10-09,15:20:00,7,0,0,0,0,0,0,1,1,10,9,15,20,46,2535,162,54,63,3,21,0,85,6,0,1,3,0,0,66,29,1,95,0,93,4,1,0,2,0,0,79,21,1,100,95
2.0,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",0.0,69.0,2016-10-09 15:40:00,2016-10-09,15:40:00,7,0,0,0,0,0,0,1,1,10,9,15,40,47,384,42,14,18,1,6,0,41,6,1,0,0,0,0,31,17,1,48,0,70,6,0,0,0,0,0,53,23,1,76,69
1.0,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",0.0,48.0,2016-10-09 15:40:00,2016-10-09,15:40:00,7,0,0,0,0,0,0,1,1,10,9,15,40,47,2371,150,50,63,2,21,0,28,1,2,1,0,0,0,27,5,1,32,0,30,5,0,0,0,0,0,26,9,1,35,48
1.0,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",1.0,107.0,2016-10-09 15:40:00,2016-10-09,15:40:00,7,0,0,0,0,0,0,1,1,10,9,15,40,47,2371,150,50,63,2,21,0,109,8,4,1,0,0,0,91,31,1,122,0,80,5,1,2,2,0,0,71,19,1,90,107
3.0,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",0.0,113.0,2016-10-09 15:40:00,2016-10-09,15:40:00,7,0,0,0,0,0,0,1,1,10,9,15,40,47,2535,162,54,63,3,21,0,84,22,0,3,0,0,0,74,35,1,109,0,70,25,0,3,0,0,0,74,24,1,98,113
3.0,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",1.0,89.0,2016-10-09 15:40:00,2016-10-09,15:40:00,7,0,0,0,0,0,0,1,1,10,9,15,40,47,2535,162,54,63,3,21,0,96,4,6,0,3,0,0,79,30,1,109,0,111,4,2,0,2,0,0,92,27,1,119,89
1.0,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",0.0,35.0,2016-10-09 16:00:00,2016-10-09,16:00:00,7,0,0,0,0,0,0,1,1,10,9,16,0,48,2371,150,50,63,2,21,0,45,2,1,0,0,0,0,36,12,1,48,0,31,3,2,1,0,0,0,28,9,1,37,35
1.0,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",1.0,80.0,2016-10-09 16:00:00,2016-10-09,16:00:00,7,0,0,0,0,0,0,1,1,10,9,16,0,48,2371,150,50,63,2,21,0,80,8,5,0,3,0,0,80,16,1,96,0,63,8,2,2,1,0,1,54,23,1,77,80
2.0,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",0.0,60.0,2016-10-09 16:00:00,2016-10-09,16:00:00,7,0,0,0,0,0,0,1,1,10,9,16,0,48,384,42,14,18,1,6,0,54,8,0,0,0,0,2,49,15,1,64,0,52,11,0,0,0,0,0,55,8,1,63,60
3.0,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",0.0,110.0,2016-10-09 16:00:00,2016-10-09,16:00:00,7,0,0,0,0,0,0,1,1,10,9,16,0,48,2535,162,54,63,3,21,0,84,19,1,2,0,0,0,81,25,1,106,0,76,17,0,2,0,0,0,74,21,1,95,110
3.0,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",1.0,99.0,2016-10-09 16:00:00,2016-10-09,16:00:00,7,0,0,0,0,0,0,1,1,10,9,16,0,48,2535,162,54,63,3,21,0,112,3,1,2,2,0,0,91,29,1,120,0,85,4,2,1,2,0,0,67,27,1,94,99
1.0,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",0.0,42.0,2016-10-09 16:20:00,2016-10-09,16:20:00,7,0,0,0,0,0,0,1,1,10,9,16,20,49,2371,150,50,63,2,21,0,32,4,0,0,0,0,0,28,8,1,36,0,42,3,0,0,0,0,0,29,16,1,45,42
1.0,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",1.0,100.0,2016-10-09 16:20:00,2016-10-09,16:20:00,7,0,0,0,0,0,0,1,1,10,9,16,20,49,2371,150,50,63,2,21,0,92,3,1,1,7,0,1,79,26,1,105,0,91,9,0,2,2,0,0,80,24,1,104,100
3.0,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",0.0,118.0,2016-10-09 16:20:00,2016-10-09,16:20:00,7,0,0,0,0,0,0,1,1,10,9,16,20,49,2535,162,54,63,3,21,0,71,19,0,2,0,0,0,68,24,1,92,0,89,15,0,2,0,0,0,76,30,1,106,118
3.0,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",1.0,100.0,2016-10-09 16:20:00,2016-10-09,16:20:00,7,0,0,0,0,0,0,1,1,10,9,16,20,49,2535,162,54,63,3,21,0,114,1,0,1,3,0,0,88,31,1,119,0,99,5,1,1,1,0,0,73,34,1,107,100
2.0,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",0.0,63.0,2016-10-09 16:20:00,2016-10-09,16:20:00,7,0,0,0,0,0,0,1,1,10,9,16,20,49,384,42,14,18,1,6,0,49,5,0,0,0,0,0,40,14,1,54,0,65,9,1,0,0,0,0,66,9,1,75,63
2.0,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",0.0,72.0,2016-10-09 16:40:00,2016-10-09,16:40:00,7,0,0,0,0,0,0,1,1,10,9,16,40,50,384,42,14,18,1,6,0,58,6,0,1,0,0,0,49,16,1,65,0,35,9,0,0,0,0,0,40,4,1,44,72
3.0,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",0.0,132.0,2016-10-09 16:40:00,2016-10-09,16:40:00,7,0,0,0,0,0,0,1,1,10,9,16,40,50,2535,162,54,63,3,21,1,85,22,0,3,0,0,0,84,27,1,111,0,75,20,0,2,0,0,0,79,18,1,97,132
3.0,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",1.0,111.0,2016-10-09 16:40:00,2016-10-09,16:40:00,7,0,0,0,0,0,0,1,1,10,9,16,40,50,2535,162,54,63,3,21,0,74,5,2,0,0,0,0,64,17,1,81,0,96,5,1,0,3,0,0,75,30,1,105,111
1.0,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",0.0,38.0,2016-10-09 16:40:00,2016-10-09,16:40:00,7,0,0,0,0,0,0,1,1,10,9,16,40,50,2371,150,50,63,2,21,0,49,5,0,0,0,0,0,36,18,1,54,0,28,4,1,0,0,0,0,20,13,1,33,38
1.0,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",1.0,113.0,2016-10-09 16:40:00,2016-10-09,16:40:00,7,0,0,0,0,0,0,1,1,10,9,16,40,50,2371,150,50,63,2,21,0,84,3,1,2,2,0,0,67,25,1,92,0,82,4,1,2,3,0,1,70,23,1,93,113
1.0,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",0.0,33.0,2016-10-09 17:00:00,2016-10-09,17:00:00,7,0,0,0,0,0,0,1,1,10,9,17,0,51,2371,150,50,63,2,21,0,43,6,0,0,0,0,0,40,9,1,49,0,43,1,0,0,0,0,0,33,11,1,44,33
1.0,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",1.0,127.0,2016-10-09 17:00:00,2016-10-09,17:00:00,7,0,0,0,0,0,0,1,1,10,9,17,0,51,2371,150,50,63,2,21,0,81,2,0,1,0,0,0,58,26,1,84,0,82,3,5,1,0,0,0,67,24,1,91,127
2.0,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",0.0,69.0,2016-10-09 17:00:00,2016-10-09,17:00:00,7,0,0,0,0,0,0,1,1,10,9,17,0,51,384,42,14,18,1,6,0,64,9,0,1,0,0,0,61,13,1,74,0,61,3,0,2,0,0,0,51,15,1,66,69
3.0,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",0.0,113.0,2016-10-09 17:00:00,2016-10-09,17:00:00,7,0,0,0,0,0,0,1,1,10,9,17,0,51,2535,162,54,63,3,21,0,89,11,1,3,0,0,0,71,33,1,104,0,93,22,1,1,0,0,0,94,23,1,117,113
3.0,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",1.0,76.0,2016-10-09 17:00:00,2016-10-09,17:00:00,7,0,0,0,0,0,0,1,1,10,9,17,0,51,2535,162,54,63,3,21,0,90,4,2,0,1,0,0,82,15,1,97,0,86,4,0,1,3,0,0,74,20,1,94,76
1.0,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",0.0,28.0,2016-10-09 17:20:00,2016-10-09,17:20:00,7,0,0,0,0,0,0,1,1,10,9,17,20,52,2371,150,50,63,2,21,0,38,1,1,0,0,0,0,30,10,1,40,0,39,1,2,0,0,0,0,31,11,1,42,28
1.0,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",1.0,110.0,2016-10-09 17:20:00,2016-10-09,17:20:00,7,0,0,0,0,0,0,1,1,10,9,17,20,52,2371,150,50,63,2,21,0,79,9,0,2,0,0,0,62,28,1,90,0,84,5,2,0,3,0,0,72,22,1,94,110
3.0,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",0.0,99.0,2016-10-09 17:20:00,2016-10-09,17:20:00,7,0,0,0,0,0,0,1,1,10,9,17,20,52,2535,162,54,63,3,21,0,95,21,2,1,0,0,0,90,29,1,119,0,68,15,1,1,0,0,0,60,25,1,85,99
3.0,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",1.0,91.0,2016-10-09 17:20:00,2016-10-09,17:20:00,7,0,0,0,0,0,0,1,1,10,9,17,20,52,2535,162,54,63,3,21,0,92,1,0,0,2,0,0,67,28,1,95,0,84,6,1,1,0,0,0,69,23,1,92,91
2.0,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",0.0,83.0,2016-10-09 17:20:00,2016-10-09,17:20:00,7,0,0,0,0,0,0,1,1,10,9,17,20,52,384,42,14,18,1,6,0,53,8,0,0,0,0,0,49,12,1,61,0,62,7,0,0,0,0,0,54,15,1,69,83
1.0,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",0.0,32.0,2016-10-09 17:40:00,2016-10-09,17:40:00,7,0,0,0,0,0,0,1,1,10,9,17,40,53,2371,150,50,63,2,21,0,44,4,0,0,0,0,0,33,15,1,48,1,38,0,0,1,0,0,0,29,11,1,40,32
1.0,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",1.0,105.0,2016-10-09 17:40:00,2016-10-09,17:40:00,7,0,0,0,0,0,0,1,1,10,9,17,40,53,2371,150,50,63,2,21,0,94,7,0,1,5,0,0,86,21,1,107,0,83,9,2,2,3,0,0,78,21,1,99,105
2.0,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",0.0,73.0,2016-10-09 17:40:00,2016-10-09,17:40:00,7,0,0,0,0,0,0,1,1,10,9,17,40,53,384,42,14,18,1,6,0,57,11,0,1,0,0,0,52,17,1,69,0,53,16,0,0,0,0,0,54,15,1,69,73
3.0,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",0.0,98.0,2016-10-09 17:40:00,2016-10-09,17:40:00,7,0,0,0,0,0,0,1,1,10,9,17,40,53,2535,162,54,63,3,21,0,94,19,0,0,0,0,0,83,30,1,113,0,81,18,0,0,0,0,0,80,19,1,99,98
3.0,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",1.0,93.0,2016-10-09 17:40:00,2016-10-09,17:40:00,7,0,0,0,0,0,0,1,1,10,9,17,40,53,2535,162,54,63,3,21,0,86,1,1,1,0,0,0,69,20,1,89,0,86,5,2,0,1,0,0,64,30,1,94,93
1.0,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",0.0,20.0,2016-10-09 18:00:00,2016-10-09,18:00:00,7,0,0,0,0,0,0,1,1,10,9,18,0,54,2371,150,50,63,2,21,0,29,6,0,0,0,0,0,29,6,1,35,0,46,3,0,0,0,0,0,37,12,1,49,20
1.0,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",1.0,56.0,2016-10-09 18:00:00,2016-10-09,18:00:00,7,0,0,0,0,0,0,1,1,10,9,18,0,54,2371,150,50,63,2,21,0,68,7,0,1,4,0,0,63,17,1,80,0,83,6,2,2,2,0,0,68,27,1,95,56
2.0,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",0.0,70.0,2016-10-09 18:00:00,2016-10-09,18:00:00,7,0,0,0,0,0,0,1,1,10,9,18,0,54,384,42,14,18,1,6,0,49,11,0,0,0,0,0,47,13,1,60,0,58,3,0,0,0,0,0,44,17,1,61,70
3.0,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",0.0,88.0,2016-10-09 18:00:00,2016-10-09,18:00:00,7,0,0,0,0,0,0,1,1,10,9,18,0,54,2535,162,54,63,3,21,0,87,22,0,1,0,0,0,84,26,1,110,0,93,16,0,1,0,0,0,82,28,1,110,88
3.0,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",1.0,70.0,2016-10-09 18:00:00,2016-10-09,18:00:00,7,0,0,0,0,0,0,1,1,10,9,18,0,54,2535,162,54,63,3,21,0,93,3,2,0,1,0,0,78,21,1,99,0,69,1,3,1,5,0,0,59,20,1,79,70
1.0,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",0.0,29.0,2016-10-09 18:20:00,2016-10-09,18:20:00,7,0,0,0,0,0,0,1,1,10,9,18,20,55,2371,150,50,63,2,21,0,38,4,0,0,0,0,0,34,8,1,42,0,41,3,0,0,0,0,0,38,6,1,44,29
1.0,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",1.0,80.0,2016-10-09 18:20:00,2016-10-09,18:20:00,7,0,0,0,0,0,0,1,1,10,9,18,20,55,2371,150,50,63,2,21,0,90,5,1,1,3,0,0,69,31,1,100,0,67,8,4,2,0,0,0,59,22,1,81,80
2.0,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",0.0,48.0,2016-10-09 18:20:00,2016-10-09,18:20:00,7,0,0,0,0,0,0,1,1,10,9,18,20,55,384,42,14,18,1,6,0,58,5,0,0,0,0,0,45,18,1,63,0,56,9,0,0,0,0,0,47,18,1,65,48
