date,time,gate_dir,vehicle_model[0],vehicle_model[1],vehicle_model[2],vehicle_model[3],vehicle_model[4],vehicle_model[5],vehicle_model[6],vehicle_model[7],has_etc[0],has_etc[1],working_day,total_volume
'2016-10-08','23:20:00',4,0,13,0,0,0,0,0,0,8,5,1,13
'2016-10-08','23:40:00',0,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-08','23:40:00',1,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-08','23:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-08','23:40:00',3,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-08','23:40:00',4,0,2,0,0,0,1,0,0,3,0,1,3
'2016-10-09','00:00:00',0,0,4,0,1,0,2,0,0,7,0,1,7
'2016-10-09','00:00:00',1,0,113,12,2,2,0,0,1,104,26,1,130
'2016-10-09','00:00:00',2,0,1,0,0,0,0,0,0,1,0,1,1
'2016-10-09','00:00:00',3,0,12,1,0,0,0,0,0,11,2,1,13
'2016-10-09','00:00:00',4,0,125,4,6,0,4,0,2,103,38,1,141
'2016-10-09','00:20:00',0,0,5,1,0,0,1,0,0,7,0,1,7
'2016-10-09','00:20:00',1,0,45,6,3,1,0,0,1,44,12,1,56
'2016-10-09','00:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-09','00:20:00',3,0,13,1,0,0,0,0,0,12,2,1,14
'2016-10-09','00:20:00',4,0,90,0,1,1,0,0,0,75,17,1,92
'2016-10-09','00:40:00',0,0,5,2,0,0,1,0,0,8,0,1,8
'2016-10-09','00:40:00',1,0,17,1,1,1,1,0,0,14,7,1,21
'2016-10-09','00:40:00',2,0,2,0,0,0,0,0,0,0,2,1,2
'2016-10-09','00:40:00',3,0,11,0,1,0,0,0,0,10,2,1,12
'2016-10-09','00:40:00',4,0,46,3,1,0,2,0,1,34,19,1,53
'2016-10-09','01:00:00',0,0,4,0,1,0,1,0,0,5,1,1,6
'2016-10-09','01:00:00',1,0,5,0,0,0,0,0,0,5,0,1,5
'2016-10-09','01:00:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-09','01:00:00',3,0,16,0,0,0,3,0,0,16,3,1,19
'2016-10-09','01:00:00',4,0,7,0,0,1,0,0,0,4,4,1,8
'2016-10-09','01:20:00',0,0,6,2,1,0,0,0,0,9,0,1,9
'2016-10-09','01:20:00',1,0,2,0,1,0,0,0,0,3,0,1,3
'2016-10-09','01:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','01:20:00',3,0,15,0,0,0,0,0,0,14,1,1,15
'2016-10-09','01:20:00',4,0,3,0,0,0,0,0,0,2,1,1,3
'2016-10-09','01:40:00',0,0,3,0,0,0,0,0,0,3,0,1,3
'2016-10-09','01:40:00',1,0,5,0,0,0,2,0,0,6,1,1,7
'2016-10-09','01:40:00',2,0,3,0,0,0,0,0,0,0,3,1,3
'2016-10-09','01:40:00',3,0,12,0,0,0,1,0,0,12,1,1,13
'2016-10-09','01:40:00',4,0,5,1,0,2,0,0,0,7,1,1,8
'2016-10-09','02:00:00',0,0,1,0,0,0,0,0,0,1,0,1,1
'2016-10-09','02:00:00',1,0,3,0,0,0,3,0,0,5,1,1,6
'2016-10-09','02:00:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-09','02:00:00',3,0,6,1,0,0,2,0,0,9,0,1,9
'2016-10-09','02:00:00',4,0,2,0,0,0,0,0,0,2,0,1,2
'2016-10-09','02:20:00',0,0,3,3,0,0,2,0,1,9,0,1,9
'2016-10-09','02:20:00',1,0,5,1,0,0,0,0,0,5,1,1,6
'2016-10-09','02:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','02:20:00',3,0,10,0,0,0,1,0,0,11,0,1,11
'2016-10-09','02:20:00',4,0,0,0,0,0,2,0,0,2,0,1,2
'2016-10-09','02:40:00',0,0,2,3,1,0,1,0,0,7,0,1,7
'2016-10-09','02:40:00',1,0,4,0,0,0,1,0,0,5,0,1,5
'2016-10-09','02:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','02:40:00',3,0,14,0,0,0,1,0,0,14,1,1,15
'2016-10-09','02:40:00',4,0,4,0,0,0,1,0,0,5,0,1,5
'2016-10-09','03:00:00',0,0,0,2,0,0,2,0,0,4,0,1,4
'2016-10-09','03:00:00',1,0,8,0,0,0,0,0,0,7,1,1,8
'2016-10-09','03:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','03:00:00',3,0,11,1,0,0,0,0,0,11,1,1,12
'2016-10-09','03:00:00',4,0,2,0,0,0,1,0,0,3,0,1,3
'2016-10-09','03:20:00',0,0,2,3,1,0,0,0,0,6,0,1,6
'2016-10-09','03:20:00',1,0,10,2,1,0,0,0,0,13,0,1,13
'2016-10-09','03:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','03:20:00',3,0,14,1,0,0,1,0,0,16,0,1,16
'2016-10-09','03:20:00',4,0,3,1,1,0,1,0,0,5,1,1,6
'2016-10-09','03:40:00',0,0,2,1,0,0,2,0,0,4,1,1,5
'2016-10-09','03:40:00',1,0,11,1,0,0,0,0,0,11,1,1,12
'2016-10-09','03:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','03:40:00',3,0,8,0,0,0,1,0,0,8,1,1,9
'2016-10-09','03:40:00',4,0,2,2,0,0,0,0,0,3,1,1,4
'2016-10-09','04:00:00',0,0,6,1,3,0,3,0,0,13,0,1,13
'2016-10-09','04:00:00',1,0,13,1,0,0,1,0,0,14,1,1,15
'2016-10-09','04:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-09','04:00:00',3,0,5,0,0,0,3,0,0,8,0,1,8
'2016-10-09','04:00:00',4,0,5,0,1,0,1,0,0,7,0,1,7
'2016-10-09','04:20:00',0,0,4,2,0,0,2,0,0,8,0,1,8
'2016-10-09','04:20:00',1,0,22,1,0,0,2,0,0,24,1,1,25
'2016-10-09','04:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-09','04:20:00',3,0,17,2,0,0,3,0,0,21,1,1,22
'2016-10-09','04:20:00',4,0,1,1,0,1,0,0,0,3,0,1,3
'2016-10-09','04:40:00',0,0,5,1,1,0,3,0,0,10,0,1,10
'2016-10-09','04:40:00',1,0,16,1,1,0,3,0,0,19,2,1,21
'2016-10-09','04:40:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-09','04:40:00',3,0,10,1,1,0,3,0,0,15,0,1,15
'2016-10-09','04:40:00',4,0,0,4,1,0,2,0,0,7,0,1,7
'2016-10-09','05:00:00',0,0,1,3,0,0,0,0,0,4,0,1,4
'2016-10-09','05:00:00',1,0,23,3,2,0,3,0,0,31,0,1,31
'2016-10-09','05:00:00',2,0,5,7,0,0,0,0,0,11,1,1,12
'2016-10-09','05:00:00',3,0,12,6,0,0,0,0,0,17,1,1,18
'2016-10-09','05:00:00',4,0,4,0,0,0,1,0,0,4,1,1,5
'2016-10-09','05:20:00',0,0,6,1,0,0,0,0,0,6,1,1,7
'2016-10-09','05:20:00',1,0,19,1,4,0,0,0,0,24,0,1,24
'2016-10-09','05:20:00',2,0,7,1,0,0,0,0,0,7,1,1,8
'2016-10-09','05:20:00',3,0,4,6,0,0,0,0,0,9,1,1,10
'2016-10-09','05:20:00',4,0,7,1,0,0,1,0,0,7,2,1,9
'2016-10-09','05:40:00',0,0,9,1,0,0,0,0,0,6,4,1,10
'2016-10-09','05:40:00',1,0,21,5,2,1,4,0,0,32,1,1,33
'2016-10-09','05:40:00',2,0,14,4,0,0,0,0,0,13,5,1,18
'2016-10-09','05:40:00',3,0,15,6,0,0,0,0,0,17,4,1,21
'2016-10-09','05:40:00',4,0,14,2,3,1,3,0,0,21,2,1,23
'2016-10-09','06:00:00',0,0,5,3,0,0,0,0,0,6,2,1,8
'2016-10-09','06:00:00',1,0,24,3,1,0,5,0,0,28,5,1,33
'2016-10-09','06:00:00',2,0,24,5,0,0,0,0,0,24,5,1,29
'2016-10-09','06:00:00',3,0,15,6,0,0,0,0,0,18,3,1,21
'2016-10-09','06:00:00',4,0,10,3,0,0,3,0,0,13,3,1,16
'2016-10-09','06:20:00',0,0,6,3,0,0,0,0,0,8,1,1,9
'2016-10-09','06:20:00',1,0,27,7,4,0,3,0,0,38,3,1,41
'2016-10-09','06:20:00',2,0,23,8,0,0,0,0,0,26,5,1,31
'2016-10-09','06:20:00',3,0,31,15,0,0,0,0,0,38,8,1,46
'2016-10-09','06:20:00',4,0,25,4,3,0,1,0,0,27,6,1,33
'2016-10-09','06:40:00',0,0,10,4,2,1,0,0,0,13,4,1,17
'2016-10-09','06:40:00',1,0,38,4,10,1,0,0,0,43,10,1,53
'2016-10-09','06:40:00',2,0,40,5,0,0,0,0,0,35,10,1,45
'2016-10-09','06:40:00',3,1,57,13,2,2,0,0,0,46,29,1,75
'2016-10-09','06:40:00',4,0,36,4,2,2,2,0,0,29,17,1,46
'2016-10-09','07:00:00',0,0,20,5,0,1,0,0,0,16,10,1,26
'2016-10-09','07:00:00',1,0,49,7,3,2,3,0,2,51,15,1,66
'2016-10-09','07:00:00',2,0,56,4,0,1,0,0,0,33,28,1,61
'2016-10-09','07:00:00',3,0,81,19,1,6,0,0,0,73,34,1,107
'2016-10-09','07:00:00',4,0,40,6,0,1,1,0,0,39,9,1,48
'2016-10-09','07:20:00',0,0,24,1,0,0,0,0,0,12,13,1,25
'2016-10-09','07:20:00',1,0,70,7,2,1,1,0,0,62,19,1,81
'2016-10-09','07:20:00',2,0,94,4,1,0,0,0,0,52,47,1,99
'2016-10-09','07:20:00',3,0,94,13,1,1,0,0,0,74,35,1,109
'2016-10-09','07:20:00',4,0,59,0,1,0,2,0,0,45,17,1,62
'2016-10-09','07:40:00',0,0,32,1,0,0,0,0,0,21,12,1,33
'2016-10-09','07:40:00',1,0,77,6,9,1,0,0,0,66,27,1,93
'2016-10-09','07:40:00',2,0,91,9,0,0,0,0,0,63,37,1,100
'2016-10-09','07:40:00',3,0,101,9,0,0,0,0,0,73,37,1,110
'2016-10-09','07:40:00',4,0,75,4,1,0,0,0,0,61,19,1,80
'2016-10-09','08:00:00',0,0,42,3,1,0,0,0,0,30,16,1,46
'2016-10-09','08:00:00',1,0,101,7,3,2,3,0,1,90,27,1,117
'2016-10-09','08:00:00',2,0,120,4,0,1,0,0,0,93,32,1,125
'2016-10-09','08:00:00',3,0,123,12,0,1,0,0,0,94,42,1,136
'2016-10-09','08:00:00',4,0,107,4,1,0,0,0,0,74,38,1,112
'2016-10-09','08:20:00',0,0,37,2,0,0,0,0,0,28,11,1,39
'2016-10-09','08:20:00',1,0,107,6,2,3,3,0,0,91,30,1,121
'2016-10-09','08:20:00',2,0,101,12,1,0,0,0,0,82,32,1,114
'2016-10-09','08:20:00',3,1,139,16,0,0,0,0,0,99,57,1,156
'2016-10-09','08:20:00',4,0,101,4,4,0,0,0,0,77,32,1,109
'2016-10-09','08:40:00',0,0,34,1,0,0,0,0,0,22,13,1,35
'2016-10-09','08:40:00',1,0,94,4,1,2,1,0,1,78,25,1,103
'2016-10-09','08:40:00',2,0,107,5,1,0,0,0,0,77,36,1,113
'2016-10-09','08:40:00',3,0,126,17,1,1,0,0,0,106,39,1,145
'2016-10-09','08:40:00',4,0,99,3,2,1,0,0,0,62,43,1,105
'2016-10-09','09:00:00',0,0,38,7,0,0,0,0,0,35,10,1,45
'2016-10-09','09:00:00',1,0,111,9,3,2,0,0,2,99,28,1,127
'2016-10-09','09:00:00',2,0,112,11,1,1,0,0,0,88,37,1,125
'2016-10-09','09:00:00',3,0,106,21,0,1,0,0,0,91,37,1,128
'2016-10-09','09:00:00',4,0,105,1,2,0,1,0,0,68,41,1,109
'2016-10-09','09:20:00',0,0,40,1,0,0,0,0,0,34,7,1,41
'2016-10-09','09:20:00',1,0,86,1,1,3,1,0,1,69,24,1,93
'2016-10-09','09:20:00',2,0,86,8,0,0,0,0,0,77,17,1,94
'2016-10-09','09:20:00',3,0,105,11,2,4,0,0,0,92,30,1,122
'2016-10-09','09:20:00',4,0,94,2,2,1,2,0,1,70,32,1,102
'2016-10-09','09:40:00',0,0,39,2,0,0,0,0,0,34,7,1,41
'2016-10-09','09:40:00',1,0,67,5,2,1,0,0,0,60,15,1,75
'2016-10-09','09:40:00',2,0,68,12,0,0,0,0,0,62,18,1,80
'2016-10-09','09:40:00',3,0,75,22,0,0,0,0,0,71,26,1,97
'2016-10-09','09:40:00',4,0,72,5,1,2,2,0,0,62,20,1,82
'2016-10-09','10:00:00',0,0,28,0,0,0,0,0,0,24,4,1,28
'2016-10-09','10:00:00',1,0,64,2,3,4,0,0,0,57,16,1,73
'2016-10-09','10:00:00',2,0,59,7,0,0,0,0,0,52,14,1,66
'2016-10-09','10:00:00',3,0,81,17,1,1,0,0,0,72,28,1,100
'2016-10-09','10:00:00',4,0,76,5,0,0,1,0,0,57,25,1,82
'2016-10-09','10:20:00',0,0,38,2,0,0,0,0,0,33,7,1,40
'2016-10-09','10:20:00',1,0,87,5,1,1,4,0,0,77,21,1,98
'2016-10-09','10:20:00',2,0,64,15,0,0,0,0,0,64,15,1,79
'2016-10-09','10:20:00',3,0,73,15,0,1,0,0,0,68,21,1,89
'2016-10-09','10:20:00',4,0,77,1,1,0,2,0,0,61,20,1,81
'2016-10-09','10:40:00',0,0,36,3,0,0,0,0,0,32,7,1,39
'2016-10-09','10:40:00',1,0,71,8,3,3,2,0,0,67,20,1,87
'2016-10-09','10:40:00',2,0,58,6,0,0,0,0,0,46,18,1,64
'2016-10-09','10:40:00',3,0,78,27,0,1,0,0,0,86,20,1,106
'2016-10-09','10:40:00',4,0,80,3,2,0,1,0,0,71,15,1,86
'2016-10-09','11:00:00',0,0,29,8,1,0,0,0,0,31,7,1,38
'2016-10-09','11:00:00',1,0,57,10,3,1,1,0,0,55,17,1,72
'2016-10-09','11:00:00',2,0,50,14,0,0,0,0,0,50,14,1,64
'2016-10-09','11:00:00',3,0,97,17,0,2,0,0,0,82,34,1,116
'2016-10-09','11:00:00',4,0,58,3,2,0,0,0,0,50,13,1,63
'2016-10-09','11:20:00',0,0,22,6,0,0,0,0,0,24,4,1,28
'2016-10-09','11:20:00',1,0,49,5,3,1,6,0,0,52,12,1,64
'2016-10-09','11:20:00',2,0,44,8,0,0,0,0,0,42,10,1,52
'2016-10-09','11:20:00',3,0,83,16,0,1,0,0,0,81,19,1,100
'2016-10-09','11:20:00',4,0,71,2,1,0,5,0,0,58,21,1,79
'2016-10-09','11:40:00',0,0,23,3,0,0,0,0,0,19,7,1,26
'2016-10-09','11:40:00',1,0,71,11,3,1,2,0,0,69,19,1,88
'2016-10-09','11:40:00',2,0,51,10,0,0,0,0,0,46,15,1,61
'2016-10-09','11:40:00',3,0,58,15,0,1,0,0,0,57,17,1,74
'2016-10-09','11:40:00',4,0,73,2,4,0,2,0,0,62,19,1,81
'2016-10-09','12:00:00',0,0,36,3,0,0,0,0,0,31,8,1,39
'2016-10-09','12:00:00',1,0,77,7,4,1,0,0,0,71,18,1,89
'2016-10-09','12:00:00',2,0,58,6,0,1,0,0,0,52,13,1,65
'2016-10-09','12:00:00',3,0,70,13,0,0,0,0,0,61,22,1,83
'2016-10-09','12:00:00',4,0,75,4,4,0,0,0,0,64,19,1,83
'2016-10-09','12:20:00',0,0,30,1,1,1,0,0,0,24,9,1,33
'2016-10-09','12:20:00',1,0,67,11,4,3,1,0,0,71,15,1,86
'2016-10-09','12:20:00',2,0,58,9,0,1,0,0,0,45,23,1,68
'2016-10-09','12:20:00',3,0,67,16,0,3,0,0,0,65,21,1,86
'2016-10-09','12:20:00',4,0,73,4,3,0,1,0,0,59,22,1,81
'2016-10-09','12:40:00',0,0,43,0,0,0,0,0,0,34,9,1,43
'2016-10-09','12:40:00',1,0,75,11,2,2,4,0,0,63,31,1,94
'2016-10-09','12:40:00',2,0,55,8,0,0,0,0,0,53,10,1,63
'2016-10-09','12:40:00',3,0,87,18,0,1,0,0,0,81,25,1,106
'2016-10-09','12:40:00',4,0,77,5,3,0,3,0,0,70,18,1,88
'2016-10-09','13:00:00',0,0,38,0,1,0,0,0,0,21,18,1,39
'2016-10-09','13:00:00',1,0,92,7,1,1,3,0,0,78,26,1,104
'2016-10-09','13:00:00',2,0,64,2,0,0,0,0,0,48,18,1,66
'2016-10-09','13:00:00',3,0,79,23,1,1,0,0,0,80,24,1,104
'2016-10-09','13:00:00',4,0,103,5,1,1,2,0,0,74,38,1,112
'2016-10-09','13:20:00',0,0,44,2,0,0,0,0,0,37,9,1,46
'2016-10-09','13:20:00',1,0,89,10,1,2,2,0,0,79,25,1,104
'2016-10-09','13:20:00',2,0,53,6,2,0,0,0,0,47,14,1,61
'2016-10-09','13:20:00',3,0,68,14,0,2,0,0,0,63,21,1,84
'2016-10-09','13:20:00',4,0,85,6,0,1,3,0,0,66,29,1,95
'2016-10-09','13:40:00',0,0,28,1,2,1,0,0,0,27,5,1,32
'2016-10-09','13:40:00',1,0,109,8,4,1,0,0,0,91,31,1,122
'2016-10-09','13:40:00',2,0,41,6,1,0,0,0,0,31,17,1,48
'2016-10-09','13:40:00',3,0,84,22,0,3,0,0,0,74,35,1,109
'2016-10-09','13:40:00',4,0,96,4,6,0,3,0,0,79,30,1,109
'2016-10-09','14:00:00',0,0,45,2,1,0,0,0,0,36,12,1,48
'2016-10-09','14:00:00',1,0,80,8,5,0,3,0,0,80,16,1,96
'2016-10-09','14:00:00',2,0,54,8,0,0,0,0,2,49,15,1,64
'2016-10-09','14:00:00',3,0,84,19,1,2,0,0,0,81,25,1,106
'2016-10-09','14:00:00',4,0,112,3,1,2,2,0,0,91,29,1,120
'2016-10-09','14:20:00',0,0,32,4,0,0,0,0,0,28,8,1,36
'2016-10-09','14:20:00',1,0,92,3,1,1,7,0,1,79,26,1,105
'2016-10-09','14:20:00',2,0,49,5,0,0,0,0,0,40,14,1,54
'2016-10-09','14:20:00',3,0,71,19,0,2,0,0,0,68,24,1,92
'2016-10-09','14:20:00',4,0,114,1,0,1,3,0,0,88,31,1,119
'2016-10-09','14:40:00',0,0,49,5,0,0,0,0,0,36,18,1,54
'2016-10-09','14:40:00',1,0,84,3,1,2,2,0,0,67,25,1,92
'2016-10-09','14:40:00',2,0,58,6,0,1,0,0,0,49,16,1,65
'2016-10-09','14:40:00',3,1,85,22,0,3,0,0,0,84,27,1,111
'2016-10-09','14:40:00',4,0,74,5,2,0,0,0,0,64,17,1,81
'2016-10-09','15:00:00',0,0,43,6,0,0,0,0,0,40,9,1,49
'2016-10-09','15:00:00',1,0,81,2,0,1,0,0,0,58,26,1,84
'2016-10-09','15:00:00',2,0,64,9,0,1,0,0,0,61,13,1,74
'2016-10-09','15:00:00',3,0,89,11,1,3,0,0,0,71,33,1,104
'2016-10-09','15:00:00',4,0,90,4,2,0,1,0,0,82,15,1,97
'2016-10-09','15:20:00',0,0,38,1,1,0,0,0,0,30,10,1,40
'2016-10-09','15:20:00',1,0,79,9,0,2,0,0,0,62,28,1,90
'2016-10-09','15:20:00',2,0,53,8,0,0,0,0,0,49,12,1,61
'2016-10-09','15:20:00',3,0,95,21,2,1,0,0,0,90,29,1,119
'2016-10-09','15:20:00',4,0,92,1,0,0,2,0,0,67,28,1,95
'2016-10-09','15:40:00',0,0,44,4,0,0,0,0,0,33,15,1,48
'2016-10-09','15:40:00',1,0,94,7,0,1,5,0,0,86,21,1,107
'2016-10-09','15:40:00',2,0,57,11,0,1,0,0,0,52,17,1,69
'2016-10-09','15:40:00',3,0,94,19,0,0,0,0,0,83,30,1,113
'2016-10-09','15:40:00',4,0,86,1,1,1,0,0,0,69,20,1,89
'2016-10-09','16:00:00',0,0,29,6,0,0,0,0,0,29,6,1,35
'2016-10-09','16:00:00',1,0,68,7,0,1,4,0,0,63,17,1,80
'2016-10-09','16:00:00',2,0,49,11,0,0,0,0,0,47,13,1,60
'2016-10-09','16:00:00',3,0,87,22,0,1,0,0,0,84,26,1,110
'2016-10-09','16:00:00',4,0,93,3,2,0,1,0,0,78,21,1,99
'2016-10-09','16:20:00',0,0,38,4,0,0,0,0,0,34,8,1,42
'2016-10-09','16:20:00',1,0,90,5,1,1,3,0,0,69,31,1,100
'2016-10-09','16:20:00',2,0,58,5,0,0,0,0,0,45,18,1,63
'2016-10-09','16:20:00',3,0,94,23,0,1,0,0,0,83,35,1,118
'2016-10-09','16:20:00',4,0,89,6,1,1,3,0,0,75,25,1,100
'2016-10-09','16:40:00',0,0,35,2,0,1,0,0,0,25,13,1,38
'2016-10-09','16:40:00',1,0,102,5,2,2,2,0,0,88,25,1,113
'2016-10-09','16:40:00',2,0,63,8,1,0,0,0,0,52,20,1,72
'2016-10-09','16:40:00',3,1,102,27,0,2,0,0,0,97,35,1,132
'2016-10-09','16:40:00',4,0,103,5,1,0,2,0,0,81,30,1,111
'2016-10-09','17:00:00',0,0,31,1,0,1,0,0,0,25,8,1,33
'2016-10-09','17:00:00',1,0,113,9,3,1,0,0,1,82,45,1,127
'2016-10-09','17:00:00',2,0,66,3,0,0,0,0,0,49,20,1,69
'2016-10-09','17:00:00',3,0,90,22,0,1,0,0,0,86,27,1,113
'2016-10-09','17:00:00',4,0,70,2,1,0,3,0,0,55,21,1,76
'2016-10-09','17:20:00',0,0,28,0,0,0,0,0,0,17,11,1,28
'2016-10-09','17:20:00',1,0,95,9,0,4,2,0,0,77,33,1,110
'2016-10-09','17:20:00',2,0,75,8,0,0,0,0,0,63,20,1,83
'2016-10-09','17:20:00',3,0,86,12,0,1,0,0,0,70,29,1,99
'2016-10-09','17:20:00',4,0,82,6,1,0,2,0,0,67,24,1,91
'2016-10-09','17:40:00',0,0,27,4,1,0,0,0,0,18,14,1,32
'2016-10-09','17:40:00',1,0,94,4,2,2,3,0,0,65,40,1,105
'2016-10-09','17:40:00',2,0,66,6,0,1,0,0,0,53,20,1,73
'2016-10-09','17:40:00',3,0,83,14,0,1,0,0,0,68,30,1,98
'2016-10-09','17:40:00',4,0,86,1,1,3,2,0,0,63,30,1,93
'2016-10-09','18:00:00',0,0,20,0,0,0,0,0,0,18,2,1,20
'2016-10-09','18:00:00',1,0,51,2,2,0,1,0,0,39,17,1,56
'2016-10-09','18:00:00',2,0,65,5,0,0,0,0,0,58,12,1,70
'2016-10-09','18:00:00',3,0,70,18,0,0,0,0,0,65,23,1,88
'2016-10-09','18:00:00',4,0,64,2,2,1,1,0,0,48,22,1,70
'2016-10-09','18:20:00',0,0,28,1,0,0,0,0,0,21,8,1,29
'2016-10-09','18:20:00',1,0,73,5,0,1,1,0,0,56,24,1,80
'2016-10-09','18:20:00',2,0,40,8,0,0,0,0,0,32,16,1,48
'2016-10-09','18:20:00',3,0,47,14,0,1,0,0,0,45,17,1,62
'2016-10-09','18:20:00',4,0,75,0,2,1,2,0,0,52,28,1,80
'2016-10-09','18:40:00',0,0,20,3,0,0,0,0,0,19,4,1,23
'2016-10-09','18:40:00',1,0,50,5,0,1,0,0,0,45,11,1,56
'2016-10-09','18:40:00',2,0,44,9,0,1,0,0,0,43,11,1,54
'2016-10-09','18:40:00',3,0,47,17,0,0,0,0,0,45,19,1,64
'2016-10-09','18:40:00',4,0,67,3,2,1,0,0,0,43,30,1,73
'2016-10-09','19:00:00',0,0,32,1,0,0,0,0,0,22,11,1,33
'2016-10-09','19:00:00',1,0,34,3,1,0,1,0,0,28,11,1,39
'2016-10-09','19:00:00',2,0,35,1,0,0,0,0,0,25,11,1,36
'2016-10-09','19:00:00',3,0,34,12,0,0,0,0,0,37,9,1,46
'2016-10-09','19:00:00',4,0,51,1,1,0,1,0,0,35,19,1,54
'2016-10-09','19:20:00',0,0,21,0,0,0,0,0,0,15,6,1,21
'2016-10-09','19:20:00',1,0,44,2,0,0,0,0,0,38,8,1,46
'2016-10-09','19:20:00',2,0,35,11,0,0,0,0,0,36,10,1,46
'2016-10-09','19:20:00',3,0,33,10,0,1,0,0,0,29,15,1,44
'2016-10-09','19:20:00',4,0,44,2,2,0,1,0,0,41,8,1,49
'2016-10-09','19:40:00',0,0,19,1,0,0,0,0,0,15,5,1,20
'2016-10-09','19:40:00',1,0,43,4,0,0,4,0,0,35,16,1,51
'2016-10-09','19:40:00',2,0,34,2,0,0,0,0,0,30,6,1,36
'2016-10-09','19:40:00',3,0,40,13,0,1,0,0,0,43,11,1,54
'2016-10-09','19:40:00',4,0,40,2,0,1,3,0,0,39,7,1,46
'2016-10-09','20:00:00',0,0,15,0,0,0,0,0,0,10,5,1,15
'2016-10-09','20:00:00',1,0,29,1,0,0,5,0,0,25,10,1,35
'2016-10-09','20:00:00',2,0,30,5,0,0,0,0,0,25,10,1,35
'2016-10-09','20:00:00',3,0,18,6,0,1,0,0,0,16,9,1,25
'2016-10-09','20:00:00',4,0,46,2,0,1,4,0,0,39,14,1,53
'2016-10-09','20:20:00',0,0,24,2,0,0,0,0,0,21,5,1,26
'2016-10-09','20:20:00',1,0,32,0,3,0,0,0,0,25,10,1,35
'2016-10-09','20:20:00',2,0,27,6,0,0,0,0,0,26,7,1,33
'2016-10-09','20:20:00',3,0,49,7,0,0,0,0,0,44,12,1,56
'2016-10-09','20:20:00',4,0,40,1,1,0,2,0,0,31,13,1,44
'2016-10-09','20:40:00',0,0,15,4,0,0,0,0,0,13,6,1,19
'2016-10-09','20:40:00',1,0,38,4,1,0,1,0,0,37,7,1,44
'2016-10-09','20:40:00',2,0,21,4,0,0,0,0,0,19,6,1,25
'2016-10-09','20:40:00',3,0,31,8,0,0,0,0,0,28,11,1,39
'2016-10-09','20:40:00',4,0,32,4,0,0,2,0,0,31,7,1,38
'2016-10-09','21:00:00',0,0,20,2,0,0,0,0,0,16,6,1,22
'2016-10-09','21:00:00',1,0,20,0,1,0,1,0,0,18,4,1,22
'2016-10-09','21:00:00',2,0,28,6,0,0,0,0,0,28,6,1,34
'2016-10-09','21:00:00',3,0,21,14,0,0,0,0,0,31,4,1,35
'2016-10-09','21:00:00',4,0,27,1,0,0,4,0,0,25,7,1,32
'2016-10-09','21:20:00',0,0,15,1,0,0,0,0,0,13,3,1,16
'2016-10-09','21:20:00',1,0,23,1,2,0,1,0,1,25,3,1,28
'2016-10-09','21:20:00',2,0,19,10,0,0,0,0,0,25,4,1,29
'2016-10-09','21:20:00',3,0,21,8,0,0,0,0,0,20,9,1,29
'2016-10-09','21:20:00',4,0,30,1,0,1,2,0,0,27,7,1,34
'2016-10-09','21:40:00',0,0,16,1,0,0,0,0,0,10,7,1,17
'2016-10-09','21:40:00',1,0,24,3,1,0,4,0,0,30,2,1,32
'2016-10-09','21:40:00',2,0,15,4,0,0,0,0,0,13,6,1,19
'2016-10-09','21:40:00',3,0,27,7,0,0,0,0,0,26,8,1,34
'2016-10-09','21:40:00',4,0,32,1,0,0,0,0,0,21,12,1,33
'2016-10-09','22:00:00',0,0,3,1,0,0,0,0,0,3,1,1,4
'2016-10-09','22:00:00',1,0,16,1,2,1,3,0,0,22,1,1,23
'2016-10-09','22:00:00',2,0,6,8,0,0,0,0,0,11,3,1,14
'2016-10-09','22:00:00',3,0,13,7,0,0,0,0,0,17,3,1,20
'2016-10-09','22:00:00',4,0,11,1,0,0,0,0,0,11,1,1,12
'2016-10-09','22:20:00',0,0,5,1,0,0,0,0,0,5,1,1,6
'2016-10-09','22:20:00',1,0,24,3,0,0,0,0,0,20,7,1,27
'2016-10-09','22:20:00',2,0,17,5,0,0,0,0,0,19,3,1,22
'2016-10-09','22:20:00',3,0,11,5,0,0,0,0,0,12,4,1,16
'2016-10-09','22:20:00',4,0,17,3,0,0,0,0,0,12,8,1,20
'2016-10-09','22:40:00',0,0,9,1,0,0,0,0,0,8,2,1,10
